word,event,period,sentence,timestamp
follower,social-media,after,"To increase her daughter’s appeal and her YouTube channel views and follower numbers, Smith gradually added other children – friends?",2025-04-09T04:00:31Z
follower,social-media,after,Here’s the thing: I’m a very enthusiastic rule-follower – assuming the rules are sensible and non-tyrannical.,2025-03-18T13:39:45Z
follower,social-media,after,"“The internet is making us feel like there is always something we could be improving, and there’s a sense that we feel no choice but to try and keep up sometimes,” says former guru follower Just a Girl in Paris in a video critique.",2025-06-07T06:00:58Z
follower,social-media,after,"She says she immediately began filming and sharing the Israeli bombardment on social media, and as she did, her follower count grew: from 4,000 before the war to more than 4 million today.",2025-08-29T15:00:35Z
follower,social-media,after,"You see it happen all around you as Rogier van der Weyden watches a grey-faced corpse being exhumed, a follower of Robert Campin spies on the Virgin as she breastfeeds Christ and Hans Holbein gazes into the eyes of a squirrel.",2025-05-07T17:25:51Z
follower,social-media,after,"“I was never someone who was necessarily a rule follower,” she says.",2025-12-18T12:00:13Z
follower,social-media,after,Actors have spoken out against being asked about their follower count in the smallest non-speaking roles.,2025-08-14T07:00:28Z
follower,social-media,after,"He used to, but when I went to university I removed him as a follower.",2025-05-08T07:00:23Z
follower,social-media,after,"Fabulate says the key to Labor’s success has been consistency of posting, which has also helped Albanese increase his follower count by more than 25%.",2025-05-02T02:26:07Z
follower,social-media,after,"And I am a dedicated follower of the “I spy” imperative to label, record, share.",2024-10-23T04:30:00Z
follower,social-media,after,"“You have to be able to sell a show, you have to be able to get people intrigued, get people interested in what you’re doing.” Nicolson’s follower count on Instagram is hurtling towards half a million, some 20 times that of her American challenger.",2025-03-21T14:00:26Z
follower,social-media,after,"Or, more accurately, a cult follower: he sounds delighted as he sings: “I’m looking through a hole in the sky / I’m seeing nowhere through the eyes of a lie.” The contrast between Osbourne’s shriek and Iommi’s roil was a key component of the Sabbath sound – when Iommi was not soloing, his voice was often the only treble in the mix.",2025-07-23T06:00:46Z
follower,social-media,after,Our follower counts had exploded.,2025-03-14T14:00:22Z
follower,social-media,after,"When a follower would realize my political views swung left, they’d pepper my pictures with comments about how they’d thought they liked me until they found out I was a radical lefty.",2025-03-14T14:00:22Z
follower,social-media,after,"One woman said she handed over all the money she had received for her wedding; another follower said he donated about £33,000.",2025-07-01T16:47:31Z
follower,social-media,after,Low follower counts and posts that repeatedly tag others en masse are often tell-tale signs of a bot.,2025-08-08T18:28:15Z
follower,social-media,after,"It includes fairly obvious choices, like Thiebaud’s good friend and fellow California artist Richard Diebenkorn, as well as old masters such as Rembrandt and Velázquez, modernists who at first blush may not seem like the best fits (among them Rothko, Joan Mitchell, and both Willem and Elaine de Kooning), and even an anonymous follower of the 19th-century landscape painter Thomas Hill.",2025-04-16T17:20:36Z
follower,social-media,after,Instagram will also hide follower and following lists from potential sextortion scammers who are known to threaten to send intimate images to those accounts.,2024-10-18T05:00:16Z
follower,social-media,after,"“The perpetrator of the 2009 Fort Hood Shooting, where a US army psychiatrist killed 13 people and wounded 32 others, had communicated with al-Qaida in the Arabian Peninsula propagandist Anwar al-Awlaki.” Fisher-Birch also pointed out another example from 2020, when Ethan Melzer, a US soldier and follower of the extremist and satanic group the Order of Nine Angles, passed sensitive information about his unit’s troop movements to an undercover FBI agent he believed to be a member of al-Qaida.",2025-01-16T13:00:12Z
follower,social-media,after,"I’m a rule follower, which means I’m unlikely to use an appliance other than for its intended purposes but my rogue husband used it to heat up leftover congee, and it strangely worked.",2025-11-10T20:15:00Z
follower,social-media,after,"I’m a rule follower, which means I’m unlikely to use an appliance other than for its intended purposes but my rogue husband used it to heat up leftover congee, and it strangely worked.",2025-11-10T20:15:00Z
follower,social-media,after,"The phenomenon was spotted by internet users including one follower of TikToker Price Check Guy, who confirmed in a video that “Vegemite is cheaper from a small town in Scotland than from Coles and Woolies in Australia”.",2024-10-05T19:00:31Z
follower,social-media,after,"In endlessly unfurling CinemaScope, The Robe gave us Richard Burton as a Roman centurion turned follower of Jesus, while Ben-Hur racked up 11 Oscars in 1960 for an even more grand-scale fusion of Roman empire lore and modern American Christian values.",2025-01-25T08:00:15Z
follower,social-media,after,"When the urge for prayer stirred the soul during off-hours, a faithful follower could borrow the key and have the place to pray.",2025-03-24T14:00:59Z
follower,social-media,after,"Just as there are a hundred gradations of beige, so are there a hundred shades of influencer, their contents overlapping and shifting according to profit, leading a follower like me down an algorithmic alleyway.",2024-12-29T08:00:02Z
follower,social-media,after,"Shanks, a comedian known for his political commentary, continues to have the largest follower base and viewership on YouTube of the Australian creators mentioned by callout respondents.",2025-04-22T15:00:54Z
follower,social-media,after,"Another follower described the MPs’ wish to call Musk to give evidence as a trap, saying: “They’ll detain him at the border, demand to see the contents of his phone, and charge him under counter-terrorism laws when he refuses.” Asked about Musk’s response, Onwurah said: “X is one of the most relevant social media platforms to our inquiry.",2024-11-21T16:47:19Z
follower,social-media,after,"Row said Xiao was seen by friends and colleagues as good-hearted, a follower of Confucius, with a thoughtful approach to life.",2024-12-06T12:51:04Z
follower,social-media,after,"Talmy continued working with the Kinks until 1967, producing No 1 hits Sunny Afternoon and Tired of Waiting for You as well as Dedicated Follower of Fashion, All Day and All of the Night, and more.",2024-11-15T10:13:31Z
follower,social-media,after,"Sah told me that one of the key questions she poses in leadership seminars is: “What type of leader do we want to be?” I am certainly not a leader, but I don’t want to be a follower either, and life’s too short to read unappetizing books.",2025-01-14T17:00:54Z
follower,social-media,after,"A week before the election that will decide the next occupant of the White House and control of Congress and state legislatures nationwide, Democrats have increasingly argued that Trump – who has baselessly insisted that his 2020 election loss was fraudulent and recently proposed unleashing the military against his political opponents – is a follower of the far-right philosophy associated with Adolf Hitler.",2024-10-29T19:24:02Z
follower,social-media,after,Don’t be a follower.’ That was something that helped me out in what I wanted to do.,2025-03-31T08:00:43Z
follower,social-media,after,"The young people comprise: Kelly (Buket Kömür), the escaper of the chomping nan (Anita Dobson, probably having the best time of anyone as Janine); Stef (Lewis Gribben), a crossbow-wielder and a follower of a toxic online influencer, despite his fundamental good-heartedness; Charlie (Jay Lycurgo), Kelly’s ex; Billy (Ava Hinds-Jones), Charlie’s sister, who is part of the unit deployed to the village when Westminster realises something has been spilled that ought not to have been; and Finn (Viola Prettejohn), who is bolshier and wittier than the rest and the only one who amounts to more than a cipher as the six episodes unfold.",2024-10-27T22:00:12Z
follower,social-media,after,"“If it’s a brother, he’s a legend.” It is unclear if Jabbar was a bona fide IS operative or merely a follower who engaged with the terror group’s vast online archive.",2025-01-04T13:00:49Z
follower,social-media,after,"He was a student, a friend, an athlete and most important a Christ follower,” Bryan Oliver said in a statement, reported by WSFA TV.",2024-08-26T15:42:03Z
follower,social-media,after,"And no disrespect meant to Zverev, whom every follower of the sport acknowledges as the best current player to never win a slam.",2025-01-12T14:56:24Z
follower,social-media,after,"Describing himself as “a revolutionary Aristotelian”, he was also an enthusiast for the ethics of Aristotle’s medieval follower, Thomas Aquinas.",2025-05-25T14:35:14Z
follower,social-media,after,"Khaled Hussein, 29, who prosecutors said was a “follower and dedicated supporter” of Choudary, was also found guilty of membership of ALM.",2024-07-23T12:15:19Z
follower,social-media,after,"Still playing it.” When Jula spun the Cars’ 1978 eponymous album, another follower showed their age by reminiscing: “Had the first on vinyl and 8 Track!",2024-11-21T13:00:47Z
follower,social-media,after,"One tweet describing Rinehart’s patronage as a “game-changer” was posted by an account with one follower, purportedly based in New Haven, Michigan.",2024-08-20T02:35:52Z
follower,social-media,after,“There’s a lot of people for who it’s all about follower count.,2025-07-18T04:00:42Z
follower,social-media,after,"One depicts a woman with complicated hair and is thought to represent a maenad, a female follower of Bacchus, god of wine, who were associated with divine frenzy.",2025-03-18T13:05:52Z
follower,social-media,after,"During the election campaign, he accused Britain’s first Asian prime minister of being “the most liberal” on immigration, sounding a dog whistle that could be heard by any follower of Farage.",2024-12-19T08:00:09Z
follower,social-media,after,"Khaled Hussein, 29, from Canada, who prosecutors said was a “follower and dedicated supporter” of Choudary, was jailed for five years with an extra year on licence, having been found guilty of membership of ALM.",2024-07-30T14:52:14Z
follower,social-media,after,"Giles Nelson, defending, said the teenager had been “swept along” in the violence having had a difficult childhood with learning difficulties and that, “when he was in that corridor of violence, he became a sheep and a follower”.",2024-08-22T16:59:36Z
follower,social-media,after,"The big advantage of influencer marketing is you can be very laser-focused on who you’re going after.” Microinfluencers also benefit from the way social media algorithms operate in 2024, where large follower counts are increasingly less important than an ability to make engaging content.",2024-04-20T06:00:20Z
